gene_names	mm_24	mm_9	mm_24_rep1	mm_9_rep1	mm_24_rep2	mm_9_rep2	mm_9_rep3
ENSMUSG00000025920	Stau2	3.81311483976557	3.7846207738586	3.65503939272822	4.16917246306574	4.18838404215153	4.20809988587117	4.00975964115026
ENSMUSG00000025939	Ube2w	2.03541715866494	2.6106213377203	1.95521351824601	2.53769062838494	2.03349562186014	2.77261561640935	2.97730492977893
ENSMUSG00000079658	Eloc	5.30036470476924	5.25448913078212	4.89307123027044	4.89084643164277	5.27240719865094	5.11354534003889	5.23772570635595
ENSMUSG00000025940	Tmem70	6.47954073066539	6.77998204261374	6.46672545913854	6.63742216995529	6.45759802114041	6.77745337883777	6.88653814961137
ENSMUSG00000042686	Jph1	6.21484307115048	6.03794034839282	5.76459253208853	5.73275730592881	5.97067442053108	6.00885418234973	5.80429598266445
ENSMUSG00000127806	ENSMUSG00000127806	2.2981601875305	2.52305528541663	1.03879368060329	2.55721585172245	0.882563853386024	2.28379848894074	2.13759758211609
ENSMUSG00000100110	Gm28783	2.16137279842305	1.6017871516346	1.14913468542547	2.24874588370117	2.2397764747355	1.78617148336936	1.21113305190002
ENSMUSG00000025777	Gdap1	2.43280835788984	3.27761789132381	1.85935146938426	2.89630738383454	2.54762072161211	2.80434147541916	2.65052352002674
ENSMUSG00000067780	Pi15	-1.1567732542317	-1.65773382031363	-0.898066590487961	-0.721041749268064	-2.11238859837798	-1.82529588398386	-0.674915159418532
ENSMUSG00000085125	Gm16070	-0.577403025556748	-1.59562712709525	-1.02026452559884	-0.861962413848584	-0.861392564583941	-1.98286784937882	-0.0841347590518744
ENSMUSG00000025776	Crispld1	0.595595451618813	0.632330943286355	0.350480906961163	0.460515174061861	0.268538874721528	0.142197885416831	1.6137866441478
ENSMUSG00000043760	Pkhd1	-0.886291748359938	-1.94402015317092	-2.02747446645044	-0.583909150838167	-2.00071729053726	-1.98286784937882	-0.550886479470673
ENSMUSG00000099906	Lincmd1	-0.955023412976413	-0.877073777117896	-0.201128857243177	1.47377912295671	-0.701099193910718	-1.78886532365404	-0.173345472926734
ENSMUSG00000041859	Mcm3	1.69473899916078	2.06375242083637	0.89715229516835	2.64446859752672	1.53267150956374	2.0278349030363	1.47986528675674
ENSMUSG00000025931	Paqr8	0.0759609802552283	-0.966469916551514	-1.32836564902728	0.474935869733503	-0.297550525369157	-0.868712651868364	-0.162007446621978
ENSMUSG00000041779	Tram2	0.494175772695087	1.16740813955169	-0.0251090082118033	2.31653435523511	0.276060420188827	0.953930251502246	0.905824265408956
ENSMUSG00000025933	Tmem14a	1.06240539343522	1.33649807213688	0.896884212216911	1.23288938054575	1.00398169563481	-0.232016120878651	1.65044353900445
ENSMUSG00000025934	Gsta3	1.05259263052441	-1.51126286739158	-0.892030794669754	-0.165926461187183	-0.894802643883764	-1.98286784937882	-0.362199377084174
ENSMUSG00000121505	ENSMUSG00000121505	-0.637090063743532	-0.820487361045025	-2.24863476135448	-1.07994229285226	-2.11238859837798	-1.98286784937882	-0.342688790480921
ENSMUSG00000028033	Kcnq5	1.92303615095923	2.26852416717536	1.97240619329984	2.1051567891083	1.78770806678749	2.08704714375974	1.82617297784538
ENSMUSG00000082935	Gm7658	2.15176832092537	3.02952719930924	2.85103906014115	2.89093542283747	3.16969648586	2.89650295370196	1.27935377084918
ENSMUSG00000103748	Gm38243	0.934793255103045	-0.966016870368119	-0.572433749565427	0.122380540515476	1.12820926752499	-1.98286784937882	0.440239027908397
ENSMUSG00000124418	ENSMUSG00000124418	1.47224297198091	-0.708988365369649	0.232738511916789	1.2957887197521	0.11838027799736	-1.33258676777348	-0.332722879278535
ENSMUSG00000041670	Rims1	-0.405687174728889	-1.94402015317092	-1.88863564146131	-0.650542509073251	-1.92066514890704	-1.98286784937882	-1.04077805113489
ENSMUSG00000101227	Gm29506	0.429139129145764	-1.17739764191811	0.432069356603495	-0.423135888378702	0.511249161850738	-0.615359704823391	-1.30486725931683
ENSMUSG00000073730	Ppp1r14bl	3.45295221802325	-1.05398877797408	1.24703578194765	-1.86066201263789	0.174436881643928	-0.285519655913507	-1.85047822167407
ENSMUSG00000134304	ENSMUSG00000134304	2.52499313285903	1.84657702222179	2.45990608160363	2.02447288939849	1.78623230981817	1.78171695697748	2.37457352213454
ENSMUSG00000026158	Ogfrl1	1.65997472358903	1.06928592471225	0.9201590732326	0.615862651304099	0.854237913917629	0.924583623414893	1.50600662240753
ENSMUSG00000026156	B3gat2	-0.481033515971394	-0.871992281673037	-1.01238899565312	-0.828933681336267	0.0956280942248604	-1.8928246425601	-0.502576582161694
ENSMUSG00000026155	Smap1	2.44766832801094	2.76662771741939	2.27913446754361	2.56242834376718	2.44526262981323	2.45493919412756	3.14765714926864
ENSMUSG00000026154	Sdhaf4	4.89924731598379	5.60983698004321	5.6828344962077	5.18137423827853	5.52649415093618	5.53217714130543	5.4491538515999
ENSMUSG00000026153	Fam135a	2.7894596259133	2.8772552232685	1.62951420194304	2.70513821939137	2.20162339870967	2.97914013809844	3.06361016233992
ENSMUSG00000026147	Col9a1	1.55006867101443	0.908305618312706	-0.0978853504688182	0.72963593009743	1.08621184802356	0.593892711789728	0.242800991784836
ENSMUSG00000026141	Col19a1	0.0658358470457934	-0.797661725743311	-0.269725699093005	0.668130241603706	-0.484653771686176	-1.12522019637098	0.59017268481259
ENSMUSG00000100131	Gm28439	2.88196687744787	4.49670935983891	4.09335984383771	3.67639542889728	3.88996552054443	3.50189173434106	3.8970752887248
ENSMUSG00000067736	Gm10222	4.36782788258931	5.03714042721662	4.4823820599889	4.36779407689428	4.62589905519504	3.61876491245087	5.72474858332859
ENSMUSG00000138098	ENSMUSG00000138098	2.75677941039576	0.751806502085433	2.03845179468831	1.6003392782632	2.50417272098581	0.966129080204521	2.73711431445367
ENSMUSG00000101111	Gm28437	5.15098250575156	5.88927127530191	5.35176220541273	5.42334864455968	5.76327766040743	6.15206851701186	5.91054662257555
ENSMUSG00000100862	Atp6-ps	5.73131561551195	6.64820312880711	5.64102438800036	5.04340595255933	5.61299548339179	5.8712651614467	5.90210432123042
ENSMUSG00000102070	Gm28661	4.10202697115417	4.44074687325587	4.7479048380209	3.96520910161849	4.34856748764507	4.68811510745491	4.50038975981656
ENSMUSG00000101249	Gm29216	4.72981435560369	5.36447614415098	6.07513020035669	4.75230831243432	6.03854077169962	5.64872465136865	5.87596762604192
ENSMUSG00000127021	ENSMUSG00000127021	0.81233230416407	0.90614140050517	0.412197891290873	1.7156666534368	-0.483838582174368	0.227643252286125	-1.00928617768284
ENSMUSG00000073725	Lmbrd1	4.03301848554019	4.51655542625974	3.75033293082236	4.52638999182673	4.11471517456253	4.71041808860127	4.63274772014833
ENSMUSG00000033569	Adgrb3	-0.0710180794903366	-1.88613445158149	-1.6092477077607	-0.994452281267183	-1.65576839533796	-1.98286784937882	-0.349002574501657
ENSMUSG00000103889	Gm37011	0.0875473906062254	-1.94402015317092	-2.37518333471262	0.0797481439659364	-2.11238859837798	-1.12157434188461	-0.0954203977278105
ENSMUSG00000102250	Gm38260	-0.0918192899289245	-1.94402015317092	-1.6520031999726	-0.603612318682995	-1.74694834090765	-1.98286784937882	0.738625803856316
ENSMUSG00000102317	Gm37628	-0.318621271916246	-1.94402015317092	-1.8115920416671	-0.972598243095774	-2.11238859837798	-1.98286784937882	-0.470871209261254
ENSMUSG00000104132	Gm36952	-0.0853463572588922	-1.94402015317092	-2.37518333471262	-0.13910525728194	-2.11238859837798	-1.98286784937882	0.194016338363891
ENSMUSG00000102747	Gm37602	0.446112925414376	-1.94402015317092	-1.70694895146836	-0.439647881782221	-1.35036682513978	-1.98286784937882	1.21509204794781
ENSMUSG00000127937	ENSMUSG00000127937	0.274032187915953	-1.94402015317092	-1.88656253259278	-0.664390428022539	-1.67185828965479	-1.98286784937882	-0.189733593392138
ENSMUSG00000048874	Phf3	2.1598592570023	1.88093316209458	1.67570398961254	2.17149453116542	1.91069290978496	1.75991039590308	2.12020139637146
ENSMUSG00000104315	Gm37906	0.509308186762706	0.0574610848491552	-1.18297972005467	-0.52449493948485	-1.29770070917619	-0.475571022594892	1.97820482954945
ENSMUSG00000117310	Ptp4a1	1.41769047926207	1.25084938200953	0.716885469231588	1.33314310602702	1.19372226840906	1.29124496583708	1.31774509079312
ENSMUSG00000070960	Gm19680	-0.179278236624956	0.382917452431133	0.601876134676598	-1.17204959706809	0.364524098933003	0.892294154376351	-0.126280334680164
ENSMUSG00000026058	Khdrbs2	-0.387919214721055	-1.94402015317092	-1.56129109969916	-0.141076511270132	-1.95934963511336	-1.98286784937882	-0.250020226216435
ENSMUSG00000102321	Gm37792	-0.426957277246643	-1.94402015317092	-0.836897064906907	-0.624371064112484	-2.11238859837798	-1.98286784937882	-0.835152861665339
ENSMUSG00000026134	Prim2	0.179576678730903	-0.796348494567251	-1.3859096183417	-0.0883654705716168	-0.336563561408742	-1.639056717932	0.178800614284892
ENSMUSG00000004768	Rab23	0.909766659762781	1.16993059101341	0.0974125968628243	1.65601753836157	0.661231216413441	0.497580368978326	0.642202576958507
ENSMUSG00000042215	Bag2	4.11740840943848	4.7296771580118	4.53673273225455	5.04148555294386	4.6713258409354	5.10633819357061	4.57405444729838
ENSMUSG00000042197	Zfp451	1.23511495098827	0.573254966161816	0.369904261564439	0.974387186131842	0.395991948557317	1.05511111350966	1.18650393720316
ENSMUSG00000042182	Bend6	1.00981931485241	-1.4137582911909	-2.12421701108477	0.3147506705822	-2.11238859837798	-1.21678352459763	-0.0237057759475121
ENSMUSG00000026131	Dst	3.9408442833027	3.81260964028554	3.24500991736257	3.53635719790425	3.69621412922118	3.67787956849855	3.81908958092034
ENSMUSG00000103364	Gm38157	0.778316064254447	0.508736738508695	0.457683361589392	-0.0728639766306998	1.41277499486892	-1.02601262229561	0.881919786557432
ENSMUSG00000096992	Gm26788	-0.607936337049772	-0.929771057621291	-1.06296588215869	-0.580475603611127	-0.522815124412851	-1.52306280545316	-0.328612021188
ENSMUSG00000103001	A930005N03Rik	-1.48991010203916	0.683352365644058	0.133570733870236	0.586476743102455	-0.602903078890158	-1.98286784937882	-0.588818990455401
ENSMUSG00000042111	Ccdc115	3.43881017792573	3.70412232414347	3.31438927849678	3.67834342447048	3.73583856766204	3.89897038692182	3.95252294758287
ENSMUSG00000026127	Imp4	2.1853758380848	1.90535799514704	1.4159549594639	2.01068105869088	1.5712134041122	1.98239260504458	2.19281750076757
ENSMUSG00000026126	Ptpn18	-0.130623254112951	-0.544309986713611	-0.269477152142915	-0.178176829451548	-1.00598894311502	-0.297930566971012	-0.196129299852316
ENSMUSG00000037509	Arhgef4	-1.53442510551694	-1.15160270724636	-0.70831443589719	-0.977245962122339	-1.80953939350566	-1.53438402733501	-0.688744017705034
ENSMUSG00000037503	Fam168b	3.76222863334539	4.22823741537902	2.84852149319394	4.3080015048993	3.74938251643362	4.27545253696792	4.41586600649191
ENSMUSG00000104358	Gm37127	0.0509166470511353	-1.24300356906953	-0.539589293764447	0.101390531298396	-1.64841695751045	-1.37279906208827	0.102030080370831
ENSMUSG00000026123	Plekhb2	5.03008622867251	5.51453626655814	5.16447332857074	5.54589674519013	5.51303464950447	5.84956169499684	5.58745125637603
ENSMUSG00000045216	Hs6st1	3.63362114707629	3.86094149061424	2.7400709178871	3.64205981017198	3.43028058862678	3.40253492351143	3.72076544136489
ENSMUSG00000122855	ENSMUSG00000122855	1.45616214457727	2.66798400196721	2.67835181253713	2.00066336832361	2.6278655849179	2.66183013727713	3.09126128587441
ENSMUSG00000037470	Uggt1	3.5784869264965	3.38164529844946	2.77210752161301	3.20597648538359	3.17269341082908	3.33930687914967	3.48315468222936
ENSMUSG00000047180	Neurl3	1.49507615420915	0.741275716694336	0.525091320159426	1.71620383683203	0.431819833266399	0.594183019500615	0.564833009623193
ENSMUSG00000037447	Arid5a	1.62846247322615	1.25440313728652	1.32809251970471	1.84725989227995	0.850357454731078	1.11307239423209	1.48636474718728
ENSMUSG00000010453	Kansl3	4.28185093390452	4.31983471844086	3.90367117536993	4.35478918184478	4.41857537727986	4.45968734230077	4.46638518665089
ENSMUSG00000037432	Fer1l5	-0.108767611021808	0.688234568048031	-1.28776990238292	0.583306712155292	-0.0837250686209359	0.578443520841262	0.296099586638185
ENSMUSG00000001143	Lman2l	3.10656809401388	3.20718412381449	2.41532597294677	3.71026847609588	2.67034232355277	3.29447020017075	3.16135964550086
ENSMUSG00000037408	Cnnm4	3.18125232073358	4.38610994585571	3.30688283110828	3.49218016709664	4.05653642011628	4.35544495727391	3.87182329613319
ENSMUSG00000001138	Cnnm3	1.80802097691529	0.858490567028845	1.59574045017516	1.163703959443	1.52923802860549	0.977375097704513	1.42566024225662
ENSMUSG00000067653	Ankrd23	9.25924490239699	9.71280998564974	9.15437510693711	9.14384386232468	9.62671482704213	9.86919371227074	9.22318784492467
ENSMUSG00000079610	Ankrd39	2.61940706713539	2.74153586440884	2.69871123261497	3.10871956328647	3.01282399456813	2.45015231897382	2.7364119128011
ENSMUSG00000026121	Sema4c	1.72526861829431	1.96077885130988	0.586992030724058	1.88275378332563	1.59199760211151	0.436362698345317	1.71208919874407
ENSMUSG00000046337	Fam178b	1.88172621847397	-0.640629455038539	-2.37518333471262	-0.531114668618908	-2.11238859837798	-1.01937441646455	-1.85047822167407
ENSMUSG00000089906	Gm6428	2.5139029297064	2.27462936326633	1.63134294347834	-1.86066201263789	0.00468718571864457	1.37657501202753	2.37310554275129
ENSMUSG00000061518	Cox5b	7.41233213157486	8.25901592559434	8.57258174492483	7.77474701978455	8.19929571656285	8.36326672680298	8.08226617779754
ENSMUSG00000037351	Actr1b	6.70118859937982	6.81325178791093	6.59143457918098	6.69959049650997	6.79842308263715	6.97570420093974	6.7342089028263
ENSMUSG00000026117	Zap70	-0.301062093281971	-1.94402015317092	-2.09156123927995	0.27774705297707	-1.00487698372372	-0.530939616318548	-1.85047822167407
ENSMUSG00000026116	Tmem131	2.78728492587387	2.65087363771426	2.16734569740638	2.81915005871869	2.28438723269694	2.47706916258622	2.2540135215194
ENSMUSG00000102930	Gm38115	2.08921410409612	1.07116495582315	-0.120813371214556	1.71606688525985	0.829057421308171	0.594058591876447	1.25122538604416
ENSMUSG00000103159	F830112A20Rik	0.166028625605428	-1.94402015317092	-0.874399359924524	-0.657235577794509	-0.912693307221478	-1.44694271491289	0.770647037135038
ENSMUSG00000050122	Vwa3b	1.36956658858011	0.848125760077544	0.143909153040923	0.0983053480503031	0.563421106411049	-0.329047844756161	0.53625673271047
ENSMUSG00000026114	Cnga3	-0.499692120543177	-0.547807411823701	0.231796135308517	-0.743291749968513	-0.199773528759579	0.684049880920206	0.014582795042795
ENSMUSG00000026113	Inpp4a	1.70480252060653	2.30902959092025	1.72981115927413	2.65508186122341	2.16185767647807	2.39612900029881	2.76376842222939
ENSMUSG00000026112	Coa5	6.51680290470665	6.88032599136557	6.52693937846839	6.86443843302825	6.78844547581576	6.96462114048609	6.92674600650845
ENSMUSG00000026111	Unc50	4.12542247410772	4.63056619541634	4.17992805749663	4.66522445142688	4.13096193019715	4.32413799404816	4.30116241124632
ENSMUSG00000026110	Mgat4a	1.50770756689771	0.601155483352578	0.774092429454587	0.939229827200556	1.31924992912218	1.01876687376862	1.34901374399345
ENSMUSG00000026090	Cracdl	1.9624180052189	-0.808027459775825	-0.260794086645536	-0.510060289479771	1.97493794469117	-0.452200392145571	0.599663017045113
ENSMUSG00000060771	Tsga10	1.44339969582978	0.753559998382475	0.831179557705415	0.732665150341262	0.985400825081427	1.09713692150909	1.64761892698568
ENSMUSG00000037216	Lipt1	1.88732956608836	2.53500150778146	1.97050643189826	1.32881953746467	2.38701998781302	2.18268468967754	2.41786577833903
ENSMUSG00000026088	Mitd1	-0.375428753670644	0.371324650679949	-0.97322096649027	0.949660500762466	0.0683852528647151	-0.257126599484209	0.665328824970715
ENSMUSG00000026087	Mrpl30	5.32597757672042	5.81028269219432	5.61389969162646	5.3393439685111	5.55462489604894	5.80213532921763	5.75856201005343
ENSMUSG00000058407	Txndc9	2.69128245209581	2.46487383849649	2.16146149808578	2.73535146985185	2.57688143174712	2.62034561135498	2.68637817969261
ENSMUSG00000026083	Eif5b	3.43998216750649	3.08059951033614	3.22925140646258	2.90948332377303	3.26272925584819	2.88407465307103	3.04107659476383
ENSMUSG00000026082	Rev1	3.14013970127652	3.13350171523455	2.06845546208507	2.91991352669283	2.98108254556985	2.70676424711285	3.06823951005293
ENSMUSG00000037138	Aff3	0.172687782967454	0.590983706665092	-1.39197179745227	1.18076392067264	-0.532054549125455	-0.295194478394023	-1.01389159738658
ENSMUSG00000048814	Lonrf2	-0.451126869031402	-0.554680217326275	-1.40980443582496	-1.16775186244836	-1.00755758056371	-1.01348712937604	-0.523165662988237
ENSMUSG00000026078	Pdcl3	4.11567571823799	4.30060746141403	4.06212027957657	4.37733147637306	4.30057962584629	4.1663500396211	4.36135255450017
ENSMUSG00000026077	Npas2	-1.12651677276245	0.170454228761638	-1.51598457268194	0.658639148339063	-1.54605204602411	-0.479815869111984	-0.665698098916511
ENSMUSG00000073702	Rpl31	5.98644571982343	5.42931363717353	5.59584889717663	5.30488699061117	5.22223669103346	5.42836077806504	5.41734790784657
ENSMUSG00000003134	Tbc1d8	3.16064611352059	3.38875734513821	2.7792526731396	3.60514127277943	3.0947705619852	2.93746814106832	2.97971117768257
ENSMUSG00000003135	Cnot11	4.17922358397999	4.2525131539449	4.13929192147985	4.0892269449479	4.2146366266854	3.78592310926549	4.34998005379646
ENSMUSG00000085894	Gm15832	-0.257463225650717	-0.193482355553488	-0.647414959692345	-0.84000140714301	-1.29017810933544	0.203811879905743	-0.737789823889155
ENSMUSG00000048234	Rnf149	3.15636177316372	2.99694126231091	3.04045714119245	3.41239843093863	2.61908436499134	3.0717537822867	3.25683305696463
ENSMUSG00000026074	Map4k4	0.699116616807061	1.63442522309906	0.70620466406141	1.4661985474265	0.967261464491177	1.04802406386323	1.2609066036663
ENSMUSG00000097899	Gm16894	-0.104275263846446	-1.40774958294472	-1.55116603668644	-0.648863674782952	-0.504871412813664	-1.73266453094749	-0.560103280831278
ENSMUSG00000026073	Il1r2	0.799035506612487	-0.363362377406645	-0.235475996295367	1.90618076333889	-0.105921722480357	-0.17037356457659	0.626545066517508
ENSMUSG00000026072	Il1r1	1.33049959839776	1.24496662071499	-0.675907402964185	2.53667900197016	1.29259903982854	2.12655165665548	3.0515224083839
ENSMUSG00000103560	Gm38070	0.179203161102294	-1.94402015317092	-1.69543977070505	-0.967694358018289	-0.946268093135494	-1.98286784937882	-0.620971653394658
ENSMUSG00000070942	Il1rl2	-0.328123717746202	-0.466555187962811	-0.788381470967728	2.02597391720662	-0.985784857205122	-1.21416827699553	0.668935940008019
ENSMUSG00000026069	Il1rl1	0.471765156309612	-0.762970105585204	-2.24519430646788	1.94210734270819	-1.78979331631815	-1.82466810022525	0.0192437737701674
ENSMUSG00000026068	Il18rap	-0.199354702819203	-1.94402015317092	-1.40235632973745	-1.29528573789027	-1.15773845140449	-1.98286784937882	-1.02313526083724
ENSMUSG00000026065	Slc9a4	-1.17751906138805	-1.20746758356282	-0.2312770847854	-0.711860027676234	0.220786578867436	-1.37367173469737	-0.512349349502706
ENSMUSG00000102676	Gm37435	-0.437996901107372	-0.654932730554862	-0.0198646651802044	-0.906108578816184	-1.74302770550672	0.0301930091156812	0.398511848752552
ENSMUSG00000026062	Slc9a2	3.51740368748886	4.07764853498378	3.30713897202977	3.92426794799142	3.64949521726075	4.24517768523033	3.87836483955186
ENSMUSG00000041945	Mfsd9	0.150791517017232	-0.721052411377627	-1.45847012513908	-0.282182416096653	-1.02589813194077	-1.59132674340226	-1.25580422477362
ENSMUSG00000079588	Tmem182	7.96925526609493	8.24160125185262	7.76494901728516	8.16340140330614	8.13131529191084	8.29520014773513	8.34527004328516
ENSMUSG00000060679	Mrps9	2.97591567944758	3.58850753146073	3.23429285817655	3.44767224960811	3.38470811963064	3.5640453158966	3.78008029966074
