gene_names	mm_24	mm_9	mm_24_rep1	mm_9_rep1	mm_24_rep2	mm_9_rep2	mm_9_rep3
ENSMUSG00000134304	ENSMUSG00000134304	2.35584610768277	1.80354615784897	2.33972937050894	1.92700328730784	1.6620180890408	1.70671228542989	2.27875643462718
ENSMUSG00000026158	Ogfrl1	1.60927273056198	0.987923195153773	0.880014317950828	0.60130397724107	0.75023379046382	0.86226611979189	1.3915082468435
ENSMUSG00000026156	B3gat2	-0.638445356733396	-0.926276629728122	-1.02071495196586	-0.670485576941278	0.00675859666273126	-1.84785802997254	-0.662778943950602
ENSMUSG00000026155	Smap1	2.34445522049689	2.67651118721509	2.20988267689368	2.54249353869071	2.44878011001002	2.40659100675881	3.03925929642014
ENSMUSG00000026154	Sdhaf4	4.73666081446921	5.54137685673861	5.5558805984609	5.06386671324479	5.41543364261003	5.44736171656841	5.33653021511067
ENSMUSG00000026153	Fam135a	2.62206986182089	2.81182210730651	1.56586206503143	2.60497044238801	2.09485108663264	2.89503578780501	2.94376254863504
ENSMUSG00000026147	Col9a1	1.39627622062179	0.853190250018585	-0.168468209804729	0.66547601773966	0.978937763036797	0.552789196595029	0.203766096493801
ENSMUSG00000026141	Col19a1	-0.0994620243046143	-0.893941426045163	-0.272694860490137	0.539862245556581	-0.412476015099763	-1.19118046388417	0.50720646508649
ENSMUSG00000100131	Gm28439	0.830580429676623	1.45165053245562	2.03597441337664	0.886555185538398	1.52808852718595	1.64772897791456	1.32001072927611
ENSMUSG00000067736	Gm10222	3.43396733606004	2.68335550164539	2.98739917145642	2.32437121529862	3.92395237477321	2.02472850909554	1.69046002706626
ENSMUSG00000138098	ENSMUSG00000138098	2.79954707889798	0.421407275850491	2.19497336090906	-0.29903443403731	2.9203535749082	0.198974873428512	2.82756895383178
ENSMUSG00000101111	Gm28437	3.57033760163657	4.38436871951049	3.97361825863964	3.33258011251573	3.78607672804123	3.34658614425993	3.94237025928487
ENSMUSG00000100862	Atp6-ps	3.08554183333237	3.57247313469448	3.61555345377013	2.8676443797693	3.17885912552429	3.47988136513111	3.57192239736364
ENSMUSG00000102070	Gm28661	1.96011394536863	3.02020946434429	3.09456206445813	1.73656112016548	2.88840120179398	2.71632163120302	2.66989296829003
ENSMUSG00000101249	Gm29216	3.18284276664656	3.8718112028283	4.2564354121655	3.20976835141051	3.76868138380882	3.25886871000004	3.67000595920022
ENSMUSG00000073725	Lmbrd1	3.88588509086656	4.4269854979118	3.64014715773183	4.42650513132378	4.03118090442415	4.63690614880097	4.58191241610568
ENSMUSG00000033569	Adgrb3	-0.197216726403457	-1.95487286838839	-1.55255437187361	-1.10137544211192	-1.66002930879712	-2.01381970297012	-0.507093959098512
ENSMUSG00000127937	ENSMUSG00000127937	0.106426964957681	-2.01065186758495	-1.79063833945333	-0.703904474426263	-1.6748088129128	-2.01381970297012	-0.34586337113543
ENSMUSG00000048874	Phf3	1.99463231041391	1.77719983377215	1.5689599366092	2.07959674464242	1.86499849540786	1.69152388106893	1.98870202873196
ENSMUSG00000117310	Ptp4a1	0.252225909765489	0.448987698171404	-0.148051516783749	-0.108944779006052	0.238212269103222	0.618368233141851	0.694917662856732
ENSMUSG00000026058	Khdrbs2	-0.484632509449394	-2.01065186758495	-1.51074584789491	-0.268726456879534	-1.9364898030396	-2.01381970297012	-0.406866852200118
ENSMUSG00000026134	Prim2	0.0129775645841264	-0.892650653431328	-1.35638240243466	-0.216067056711516	-0.412630711727196	-1.68646709037642	0.0264518783801755
ENSMUSG00000004768	Rab23	0.747629343995996	1.17901095842563	0.0561796712038287	1.5689688089553	0.588904202268282	0.42631869839003	0.493413865327351
ENSMUSG00000042215	Bag2	3.97368817982341	4.62474780311322	4.42062919761211	4.92876507671131	4.56873610808389	5.0159008510107	4.46713622152744
ENSMUSG00000042197	Zfp451	1.08714208543925	0.497335462064974	0.279273492023801	0.845962005480434	0.318126394736179	0.972227436737626	1.0790051033161
ENSMUSG00000026131	Dst	3.81231484837626	3.75091848722196	3.1631359516585	3.45863358852745	3.61968717621333	3.62896652628249	3.72366787656792
ENSMUSG00000103364	Gm38157	0.662977785085705	0.397678258799608	0.506355763411619	-0.200580394219781	1.30169440378467	-1.09487566470782	0.734567379358175
ENSMUSG00000096992	Gm26788	-0.729424150158888	-0.98838112593743	-1.06666849979489	-0.567269911104965	-0.59211315558499	-1.3738550378321	-0.31808779331384
ENSMUSG00000042111	Ccdc115	3.25792797282759	3.57543906014179	3.23293809545315	3.44396532658065	3.58988727485787	3.90090686309241	3.79431823277736
ENSMUSG00000026127	Imp4	2.0154743137055	1.82307437973609	1.31335227319871	1.93941266428023	1.45857139448821	1.90289674449713	2.07675846107434
ENSMUSG00000026126	Ptpn18	-0.184812470801013	-0.613374234925569	-0.331008324315352	-0.305789281292768	-1.05327371043428	-0.383061304851932	-0.232928124396505
ENSMUSG00000037503	Fam168b	3.63959899778519	4.15789156989892	2.72349556295106	4.21930749083699	3.63710233551368	4.20043531111624	4.31589166614855
ENSMUSG00000026123	Plekhb2	4.89409886805092	5.43443826368673	5.04462339529993	5.4422287643309	5.42516784170244	5.7659936687266	5.47915204082883
ENSMUSG00000045216	Hs6st1	3.49139417519289	3.79113157021339	2.66794965244368	3.55496939864776	3.34584218498124	3.35264453089768	3.61793265653998
ENSMUSG00000122855	ENSMUSG00000122855	1.37683340787808	2.62001715890709	2.4987628879739	1.97969741068889	2.55763331461617	2.64528989292285	2.95012009856648
ENSMUSG00000037470	Uggt1	3.45581386418959	3.30373053810945	2.65838833747494	3.09856431812036	3.10929675721541	3.25988367341437	3.41347853508141
ENSMUSG00000047180	Neurl3	1.39154487434177	0.628715444360903	0.429074795333008	1.58751142177471	0.419514556836848	0.497512779933974	0.415527060043509
ENSMUSG00000037447	Arid5a	1.48193795837046	1.15811101873446	1.22287024531932	1.73473469543544	0.795764939704224	1.02823899095113	1.36150953323881
ENSMUSG00000010453	Kansl3	4.1220241775188	4.24517043778061	3.82352245149523	4.25739608432717	4.31674511063777	4.38432795390749	4.36326159141257
ENSMUSG00000037432	Fer1l5	-0.271859918625694	0.57599598906766	-1.20833743084448	0.493166726191916	-0.167729161078331	0.481921762233839	0.144763643811071
ENSMUSG00000001143	Lman2l	2.94995803749842	3.13290859524346	2.32467986173491	3.59268373597715	2.5747996110408	3.20433539917289	3.03611659186549
ENSMUSG00000037408	Cnnm4	3.08331488789013	4.29355131991582	3.19947991341877	3.42609040060928	3.97976346445945	4.28973715804266	3.8082713652317
ENSMUSG00000001138	Cnnm3	1.67504073956667	0.769395616013099	1.4928325080663	1.2263745694349	1.48713901995454	0.900267712566034	1.35976416874442
ENSMUSG00000067653	Ankrd23	9.09951392404865	9.61648362497381	9.02433060467808	9.02388500824693	9.51155317045808	9.77761038152253	9.10945609820049
ENSMUSG00000079610	Ankrd39	2.47487014113487	2.63616129246228	2.57115649656359	2.91421178835033	2.92191410136399	2.32059642938275	2.61713634232141
ENSMUSG00000026121	Sema4c	1.60275859046234	1.93564486229066	0.488978648054665	1.83831308252767	1.50639959344615	0.386953412651991	1.61395407955364
ENSMUSG00000061518	Cox5b	7.275553926571	8.13612721634564	8.56313649340801	7.68222269589738	8.07038345642493	8.29159752425181	7.97087633717946
ENSMUSG00000037351	Actr1b	6.5586539659142	6.73252682229886	6.47691244483909	6.61010555044009	6.70929588448052	6.91619267040316	6.63394611515286
ENSMUSG00000026116	Tmem131	2.66103586686103	2.60698980164915	2.06382257438757	2.72847120261142	2.22765702699535	2.38705336258207	2.11928688463556
ENSMUSG00000102930	Gm38115	1.92729101656576	0.984541182091622	-0.190245001099676	1.58737450794196	0.811091773651892	0.497389519835362	1.10566550598681
ENSMUSG00000050122	Vwa3b	1.19402566930131	0.775301938401771	0.0621897848107515	-0.000125156961761519	0.486268779758323	-0.41363530465415	0.386752568803708
ENSMUSG00000026114	Cnga3	-0.656779513208292	-0.366239411695226	0.288579559391948	-0.870196240638041	-0.280301509317475	0.631324499396865	-0.13933096882538
ENSMUSG00000026113	Inpp4a	1.56230732416778	2.24230552416563	1.62717540383625	2.5622672142848	2.07717965959261	2.31612467869163	2.66125349871934
ENSMUSG00000026112	Coa5	6.37120774708997	6.79946793377189	6.41823082924716	6.76763793134298	6.70010300914809	6.88241907626809	6.82405246953508
ENSMUSG00000026111	Unc50	3.96223127547453	4.56005648077363	4.07679991852686	4.56345686663472	4.04811327562571	4.23320680548071	4.18323083378048
ENSMUSG00000026110	Mgat4a	1.34528590383037	0.518152066526486	0.748167875409496	0.840275977699481	1.25570221355342	0.918641424628785	1.2459071375926
ENSMUSG00000026090	Cracdl	1.85130054012609	-0.904129180801561	-0.244365943480314	-0.637290808692374	1.81038742973528	-0.534521202981772	0.450593374914597
ENSMUSG00000060771	Tsga10	1.33570891273266	0.768984741258311	0.753606806885966	0.665279864242404	0.914942717013801	0.99647685041834	1.50353354971936
ENSMUSG00000037216	Lipt1	1.70967651652685	2.41631511029018	1.84410553807454	1.26988025124917	2.26855330279529	2.19671498917952	2.3380795798091
ENSMUSG00000026088	Mitd1	-0.534601166480765	0.261273424541642	-0.985027396093514	0.821246810309809	0.21732973936744	-0.342952505945487	0.516689376129616
ENSMUSG00000026087	Mrpl30	5.19659653235983	5.7562334976431	5.57037961901719	5.30031393989393	5.47787972105514	5.76333568990774	5.69659357444928
ENSMUSG00000058407	Txndc9	2.52300329669214	2.35477490616373	2.0416052422573	2.54449438213508	2.43618452950092	2.58689717900698	2.54468290138445
ENSMUSG00000026083	Eif5b	3.32171360252822	3.05298132581335	3.16340956316647	2.87286987425379	3.20284898910981	2.83599099361278	2.95532335721536
ENSMUSG00000026082	Rev1	2.9873932482559	3.06052423152821	1.98173722736788	2.83367426909781	2.87954461244164	2.6388547714667	2.96041859512107
ENSMUSG00000037138	Aff3	0.00616462814881302	0.548282477055597	-1.36175505882458	1.05225014326478	-0.600994378049883	-0.380372437336931	-1.18301994757278
ENSMUSG00000048814	Lonrf2	-0.549582146380239	-0.710803938888159	-1.4954602925495	-1.29390951107153	-1.05475884236539	-1.08270307186394	-0.683668756075978
ENSMUSG00000026078	Pdcl3	3.94799763963617	4.21066072959668	3.92712308296059	4.27941389230759	4.19480596542525	4.05722783175742	4.25303753833873
ENSMUSG00000073702	Rpl31	5.26892051026342	4.77290522024108	5.09534901452858	4.65597465428137	4.38318176692531	4.9413168545874	4.74997644909252
ENSMUSG00000003134	Tbc1d8	2.99450256375791	3.29466146371127	2.6845644049702	3.49050369702799	2.99876943852444	2.87275859857991	2.88006131986737
ENSMUSG00000003135	Cnot11	4.02408369647569	4.16159838701073	4.01347558604746	3.9785686354792	4.11111662629208	3.7039873097323	4.21955296322358
ENSMUSG00000048234	Rnf149	3.00891307454367	2.90247350804765	2.90469564113571	3.30156686190559	2.54269858675637	2.98813066330226	3.14138118530323
ENSMUSG00000026074	Map4k4	0.559803020029168	1.64136017982451	0.626856051379008	1.3786539613277	0.881686232380751	1.04658120967136	1.11538779187618
ENSMUSG00000026072	Il1r1	1.19671255345793	1.2032168911839	-0.629677279472663	2.46635037276998	1.18282128041222	2.04176872671972	2.9235067028876
ENSMUSG00000070942	Il1rl2	-0.427806004907612	-0.512004407737528	-0.815495053339554	1.91039402720383	-1.03413752677115	-1.27735615411557	0.552357806237747
ENSMUSG00000026069	Il1rl1	0.319720231736355	-0.859836398724553	-2.08812731039369	1.84084510358744	-1.78271906282341	-1.86365778007143	-0.134623045144689
ENSMUSG00000102676	Gm37435	-0.596141550073892	-0.753539405656909	-0.00837831180427884	-1.03275218498807	-1.74001856278356	-0.0600165160018058	0.377098387277091
ENSMUSG00000026062	Slc9a2	3.3448781072534	4.01297728995475	3.19572227967683	3.81933408015397	3.5482529982243	4.17077372077582	3.78473065226082
ENSMUSG00000079588	Tmem182	7.80950492982631	8.15809588484814	7.6340389370548	8.05517606265376	8.02782118859329	8.20805118740253	8.23161197512075
ENSMUSG00000060679	Mrps9	2.80311362634272	3.5406052739734	3.13347548480494	3.3157755889178	3.2719223314452	3.49970202924757	3.67011119807298
ENSMUSG00000070939	Tgfbrap1	2.23146942906461	2.45557263593814	1.24981746372748	2.12160914955113	2.3839549757541	2.57650865153834	2.61387539769554
ENSMUSG00000010290	AI597479	4.59672981689898	4.50584827508552	4.05966220693626	4.24695898939834	4.6113745604582	4.7122202835392	4.74559384575453
ENSMUSG00000008136	Fhl2	2.84274957551504	0.481953909609445	0.919896357931698	1.83569396613496	0.186545617427672	-0.339110358026289	1.53737583909866
ENSMUSG00000066877	Nck2	2.07594915935178	3.67808004939798	1.73255190084065	3.7166419777693	2.97299490438455	3.45771885141627	3.13132793903933
ENSMUSG00000026051	Ecrg4	-2.04822599946978	1.70812490258413	-0.0397671318646289	2.56959993788726	0.400245437275451	1.45355324179767	1.66056804245311
ENSMUSG00000057363	Uxs1	1.38880248633426	1.50110834429177	1.31458807175458	2.25669031013242	1.74399605845336	1.45723875451073	1.99547092853826
ENSMUSG00000041763	Tpp2	3.70640324384906	3.48790450071527	2.97180785841815	3.74023270705085	3.63430144439176	3.42817399162775	3.50678481998186
ENSMUSG00000047343	Mettl21c	3.13194230445172	4.30874236538946	3.46649959306257	5.23342322298931	3.82479087250072	4.69715010687614	5.03091111736843
ENSMUSG00000091844	Ccdc168	-0.388843726322438	-1.9589119205307	-1.74684372366831	-1.16967764072434	-1.80461628474086	-2.01381970297012	-0.281116581542886
ENSMUSG00000026049	Tex30	2.7310510004297	1.86461276801494	1.54904882847939	1.65832684037959	2.24354249237666	2.19349658070359	1.45874630164328
ENSMUSG00000026047	Poglut2	1.88952540941485	1.42683434604302	0.545004289332542	2.19755180029291	1.19989261421765	1.46709477929235	2.27431169936749
ENSMUSG00000041684	Bivm	1.72003709297678	1.96983579166558	1.11057398905465	1.92546392519549	2.01360183506859	1.96285908247333	2.03655854796235
ENSMUSG00000026048	Ercc5	2.41337395066647	2.37042553324619	1.84872265809986	2.05212488740849	1.97104994091808	2.25282138140463	3.07020333138905
ENSMUSG00000046828	Mettl21e	-1.14909104891015	0.678349900053288	-1.4665774073471	1.44551190389465	0.461855338759715	0.338023571470718	2.20738092003898
ENSMUSG00000056870	Gulp1	1.33838888400335	0.589052684995362	0.448932537859882	1.62016917431777	1.50336660599624	0.578530755974018	1.11715215477839
ENSMUSG00000026043	Col3a1	2.5699759567815	5.73189054888967	3.41240188394097	9.89780049940789	4.08904587994513	5.54177880966401	6.18796073540287
ENSMUSG00000026042	Col5a2	0.9374667872959	2.496491984062	0.690153726189344	5.31678070654364	0.909723736024542	2.62144131193098	3.05616682722808
ENSMUSG00000104476	Gm38211	-0.103996463077515	-0.706205397658113	-0.995738252968156	0.949866011765078	-1.56072978379249	-1.05548814938796	0.959770881311879
ENSMUSG00000025995	Wdr75	2.72298460278354	2.85817494840771	2.38292068610096	2.62612628613007	2.05209449596915	2.47496865907123	2.65242275843355
ENSMUSG00000025993	Slc40a1	4.68511244614532	4.67153268254075	4.11887163961214	4.57773137457027	4.52869087543757	4.61760355015706	4.38476444083495
ENSMUSG00000041144	Dnah7b	-0.497965651751365	-2.01065186758495	-2.01680173656358	-1.13074064199706	-2.03715550696615	-1.90856591550541	-0.699303644009035
ENSMUSG00000101337	Dnah7c	-0.381580148111055	-1.92924456890292	-1.73842982586162	-1.10391428938625	-1.62294312265783	-1.88948360849763	-0.524474495316863
ENSMUSG00000025986	Slc39a10	1.1566737106751	1.83570593321627	0.739395259438162	1.71066238942228	1.01382143345206	2.58691744189657	2.53257343921011
ENSMUSG00000026109	Tmeff2	0.145774788953545	-0.340899535972554	-0.566834061364613	1.68076027912136	-0.164124929166164	-0.362000565837594	1.3405144796683
ENSMUSG00000045954	Cavin2	4.79862374897283	5.59383775933426	4.86786147054433	4.86983448416582	5.65313451542569	5.46983710940027	5.68099103457055
ENSMUSG00000026107	Nabp1	2.25900954038088	1.84466088725176	2.05912329914115	2.80139662204924	2.42316833642636	2.49165039354306	2.77105552481398
ENSMUSG00000018417	Myo1b	1.89708830680725	2.35807198473167	1.71170530150777	1.65852667477565	2.00091255365743	2.04157857825974	2.06576083139977
ENSMUSG00000026104	Stat1	1.86290760324571	1.46735072409512	0.767720388246445	1.91154203214417	1.67417723058203	1.14476143695141	1.94690883728719
ENSMUSG00000026103	Gls	3.01950287460025	3.43198592767589	1.95802215890841	3.51339890765408	3.03480955798463	3.35443088384077	3.34974463418417
ENSMUSG00000002881	Nab1	3.26093530018602	3.91480238030448	3.50957278906647	3.74836606675122	3.89237834012143	3.66078830030515	3.16430144050267
ENSMUSG00000043015	Nemp2	-0.299889347985307	-0.443161591146168	-0.516172081077972	-0.822681754595667	-0.738032943726047	-0.364504054536283	-0.777039285886641
ENSMUSG00000041439	Mfsd6	1.82793052442333	1.82159310425027	0.839002043180734	1.92819430124361	1.16272290683573	1.69565630376042	1.97121780914376
ENSMUSG00000026102	Inpp1	1.93816503601273	1.53105684958312	1.41980845363796	1.54699482561053	1.26883848433716	1.7562548533537	1.56539871608705
ENSMUSG00000041426	Hibch	3.56626303216729	3.80754354568855	3.57664161289837	3.85631955400333	3.68979941433236	4.0701669465258	4.11249979195266
ENSMUSG00000043629	1700019D03Rik	1.54600239794799	0.174635231857071	-0.64920597456301	0.815205863692327	-0.945267238406228	-0.383512563525585	0.142702388435609
ENSMUSG00000026100	Mstn	5.40424263583806	5.41730946666687	4.67419652358905	5.3051416613505	4.73230572827011	5.15188634373069	5.62863511472232
ENSMUSG00000026098	Pms1	0.563056512878706	-0.174489604000783	-1.1707080625015	0.39902059949641	-0.468152664987095	-0.333079908740348	1.09318953417896
ENSMUSG00000026097	Ormdl1	2.71629330992334	2.71131656687497	2.33783920192993	2.53427927544676	2.47174623956695	2.71537315033639	2.75757430150073
ENSMUSG00000026096	Osgepl1	1.2310462591915	1.42483389188124	1.16821937785327	1.76519609901692	1.37833286618707	1.67232751679992	1.39722602773424
ENSMUSG00000026095	Asnsd1	3.18204646805667	3.04894724107767	2.45638453471709	2.3894738104328	2.90031518995081	3.20854067116126	3.2492232281543
ENSMUSG00000096141	Dnah7a	-0.489686108505605	-2.01065186758495	-1.87822635876242	-0.782977530410921	-1.67118236686307	-2.01381970297012	0.309536932700542
ENSMUSG00000026094	Stk17b	1.2256651751747	1.70464113195121	1.51814012857762	2.83372440598268	2.33291519474681	1.97501638812196	2.68266872566629
ENSMUSG00000042807	Hecw2	0.321321789666317	0.248164380288074	-0.376395428945067	0.216084185325144	-0.126433774736864	-0.275532440522358	0.915589604079074
ENSMUSG00000041303	Gtf3c3	2.88967916781003	2.82505371884056	1.57572743475911	2.91898185067703	2.43048906335566	2.37055068384753	2.78245199336036
ENSMUSG00000073678	Pgap1	-0.316895799910046	-1.04945379071242	-1.00419903589703	-0.260466666401634	-0.673799463916065	-0.857294306078117	0.156164742419243
ENSMUSG00000052331	Ankrd44	0.942509673433829	-0.0317674879230623	0.0599986316849268	1.02015218057211	0.23364568573195	1.00804571559841	0.827734070773396
ENSMUSG00000025982	Sf3b1	4.2494482831112	4.32022738939629	3.94331209663615	4.28980951547982	4.23371987512767	4.18905464379454	4.57542276887647
ENSMUSG00000025981	Coq10b	2.44803355311122	2.30259297231099	2.39712682490773	1.63879068979589	1.79183756730481	1.63783250891294	2.55060711870658
ENSMUSG00000025980	Hspd1	6.50359447639966	6.88680622351315	6.40873233043595	6.77238672196098	6.69676298747486	6.94838550107148	7.051066623888
ENSMUSG00000073676	Hspe1	5.33711286175647	5.33635446319527	5.33776182358284	4.87493234022676	4.85609581196404	5.38067005157161	5.60339585266282
ENSMUSG00000025979	Mob4	4.71486126811042	4.78576829217682	4.41300770809227	4.9246826709884	4.76577454243822	4.8426106682696	4.99028481861465
ENSMUSG00000025978	Rftn2	0.939045079144435	0.779930330735976	-0.551833120727501	0.864320493911762	0.32873142271843	0.148973704596674	0.796916164523001
ENSMUSG00000046994	Mars2	1.15785783961715	1.88294624198591	1.20571202368128	1.58346916755066	0.91050723941008	1.65495258606035	1.67597463145859
ENSMUSG00000038349	Plcl1	1.26879615794138	1.99325224378136	1.21465984203989	2.82792058717304	1.41380190633644	1.76466079877702	2.38671420589216
ENSMUSG00000102145	Gm38056	0.918077234829028	0.0351339745031645	0.567131925084333	0.266554669790885	1.10772717095092	0.56253655271545	1.17006063404478
ENSMUSG00000038323	1700066M21Rik	2.09583532984352	2.10062101698119	1.21492041985972	2.07539751490798	1.48664005194878	1.84995856326599	1.09865798329801
ENSMUSG00000048495	Tyw5	0.263667499407795	-0.16048806574193	1.05367371873546	1.41106550500698	-1.28155500819638	0.598991470702575	0.418413949810329
